Num_Months,Model,Training_R2,Training_MdAPE,Training_MAPE,R2,MdAPE,MAPE,Hyperparameters
13,BaselineRegressor_13months,0.7075231518539578,24.172028880299358,13.891962651288027,0.7215586516096621,23.063178915923643,12.06018322331926,
13,DecisionTreeRegressor_13months,0.9770517312750184,4.860711121339392,0.10865291844015677,0.8473761808201838,10.388157894736842,0.19717989323149887,"<bound method BaseEstimator.get_params of DecisionTreeRegressor(criterion='poisson', max_depth=20, min_samples_split=8)>"
13,RandomForestRegressor_13months,0.9896450548815731,2.5087256763170402,0.08162731790414371,0.9087144863892336,8.283134328358209,0.2158114365434779,"<bound method BaseEstimator.get_params of RandomForestRegressor(max_depth=40, max_features=None, random_state=60)>"
12,HistogramGradientBoost_12months,0.9557431229080546,9.753885573748446,0.9512020139350125,0.9197332336905248,10.689682861773992,0.9610052135858103,"<bound method BaseEstimator.get_params of HistGradientBoostingRegressor(learning_rate=np.float64(0.07245303224056893),
                              max_iter=600, max_leaf_nodes=50)>"
13,XGBoost_13months,0.9411804878751471,11.072808071196864,1.389448433728322,0.9109414864271563,11.706809033989266,1.3877891024695128,
